year,commodity_type_en,commodity_type_fr,solicitation_code,contracts_count,original_value,amendment_value,department_en,department_fr
2020,Service,Services,AC,1,156250.5,0,Indigenous Services Canada,Services aux Autochtones Canada
2020,Good,Biens,AC,2,208521.35,0,Indigenous Services Canada,Services aux Autochtones Canada
2020,Construction,Construction,AC,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2021,Service,Services,TC,211,23568169.88,135280.76,Indigenous Services Canada,Services aux Autochtones Canada
2021,Good,Biens,TC,110,10652206.63,211950.99,Indigenous Services Canada,Services aux Autochtones Canada
2021,Construction,Construction,TC,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2021,Service,Services,TN,124,6373641.15,112408.41,Indigenous Services Canada,Services aux Autochtones Canada
2021,Good,Biens,TN,53,8511672.02,0,Indigenous Services Canada,Services aux Autochtones Canada
2021,Construction,Construction,TN,2,36884.5,0,Indigenous Services Canada,Services aux Autochtones Canada
2021,Service,Services,OB,143,14493342.03,51601.20,Indigenous Services Canada,Services aux Autochtones Canada
2021,Good,Biens,OB,22,3097832.65,0,Indigenous Services Canada,Services aux Autochtones Canada
2021,Construction,Construction,OB,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Service,Services,OB,22,1689375.04,883260.36,Indigenous Services Canada,Services aux Autochtones Canada
2019,Good,Biens,OB,15,531573.31,67053.64,Indigenous Services Canada,Services aux Autochtones Canada
2019,Construction,Construction,OB,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Service,Services,TC,182,11948309.74,1476974.78,Indigenous Services Canada,Services aux Autochtones Canada
2019,Good,Biens,TC,97,8250759.37,84000.0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Construction,Construction,TC,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Service,Services,TN,130,13204145.50,7855661.61,Indigenous Services Canada,Services aux Autochtones Canada
2019,Good,Biens,TN,43,4471694.72,1431310.18,Indigenous Services Canada,Services aux Autochtones Canada
2019,Construction,Construction,TN,0,0,1470.0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Service,Services,AC,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Good,Biens,AC,1,25788.37,0,Indigenous Services Canada,Services aux Autochtones Canada
2019,Construction,Construction,AC,0,0,0,Indigenous Services Canada,Services aux Autochtones Canada
2017,Service,Services,TC,41,2491438.55,141454.88,Infrastructure Canada,Infrastructure Canada
2017,Good,Biens,TC,12,8776259.00,84209.01,Infrastructure Canada,Infrastructure Canada
2017,Construction,Construction,TC,0,0,0,Infrastructure Canada,Infrastructure Canada
2017,Service,Services,OB,6,1159271.43,1903164.01,Infrastructure Canada,Infrastructure Canada
2017,Good,Biens,OB,4,98622.61,538338.17,Infrastructure Canada,Infrastructure Canada
2017,Construction,Construction,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2017,Service,Services,TN,27,562776.90,15452.75,Infrastructure Canada,Infrastructure Canada
2017,Good,Biens,TN,8,307821.95,75589.92,Infrastructure Canada,Infrastructure Canada
2017,Construction,Construction,TN,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Service,Services,TN,13,623928.90,239156.18,Infrastructure Canada,Infrastructure Canada
2020,Good,Biens,TN,3,127102.04,0,Infrastructure Canada,Infrastructure Canada
2020,Construction,Construction,TN,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Service,Services,TC,23,1569673.93,284184.33,Infrastructure Canada,Infrastructure Canada
2020,Good,Biens,TC,14,906475.98,0,Infrastructure Canada,Infrastructure Canada
2020,Construction,Construction,TC,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Service,Services,OB,13,948001.62,281777.46,Infrastructure Canada,Infrastructure Canada
2020,Good,Biens,OB,1,237300.0,0,Infrastructure Canada,Infrastructure Canada
2020,Construction,Construction,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Service,Services,ST,1,12362.2,0,Infrastructure Canada,Infrastructure Canada
2020,Good,Biens,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Construction,Construction,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Service,Services,AC,1,56666.66,154270.42,Infrastructure Canada,Infrastructure Canada
2020,Good,Biens,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2020,Construction,Construction,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Service,Services,TC,39,3870788.44,2596886.98,Infrastructure Canada,Infrastructure Canada
2018,Good,Biens,TC,9,323946.85,115227.16,Infrastructure Canada,Infrastructure Canada
2018,Construction,Construction,TC,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Service,Services,OB,6,369227.60,241288808.71,Infrastructure Canada,Infrastructure Canada
2018,Good,Biens,OB,2,75339.88,304180.85,Infrastructure Canada,Infrastructure Canada
2018,Construction,Construction,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Service,Services,TN,26,575449.39,49533.55,Infrastructure Canada,Infrastructure Canada
2018,Good,Biens,TN,7,247756.47,313897.08,Infrastructure Canada,Infrastructure Canada
2018,Construction,Construction,TN,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Service,Services,AC,0,0,11300.0,Infrastructure Canada,Infrastructure Canada
2018,Good,Biens,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Construction,Construction,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Service,Services,ST,0,0,128576.6,Infrastructure Canada,Infrastructure Canada
2018,Good,Biens,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2018,Construction,Construction,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,TC,36,2726545.49,141072.87,Infrastructure Canada,Infrastructure Canada
2019,Good,Biens,TC,10,1478266.62,17871.83,Infrastructure Canada,Infrastructure Canada
2019,Construction,Construction,TC,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,OB,13,979903.05,0,Infrastructure Canada,Infrastructure Canada
2019,Good,Biens,OB,1,10564.88,0,Infrastructure Canada,Infrastructure Canada
2019,Construction,Construction,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,TN,25,1207998.19,727527.40,Infrastructure Canada,Infrastructure Canada
2019,Good,Biens,TN,10,322783.03,2731095.60,Infrastructure Canada,Infrastructure Canada
2019,Construction,Construction,TN,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,AC,0,0,39423.44,Infrastructure Canada,Infrastructure Canada
2019,Good,Biens,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Construction,Construction,AC,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,ST,0,0,410054.4,Infrastructure Canada,Infrastructure Canada
2019,Good,Biens,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Construction,Construction,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2021,Service,Services,OB,5,1362900.71,13560,Infrastructure Canada,Infrastructure Canada
2021,Good,Biens,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2021,Construction,Construction,OB,0,0,0,Infrastructure Canada,Infrastructure Canada
2021,Service,Services,TC,17,3165570.85,36751.99,Infrastructure Canada,Infrastructure Canada
2021,Good,Biens,TC,12,1076443.84,0,Infrastructure Canada,Infrastructure Canada
2021,Construction,Construction,TC,0,0,0,Infrastructure Canada,Infrastructure Canada
2021,Service,Services,TN,13,442110.43,24730.05,Infrastructure Canada,Infrastructure Canada
2021,Good,Biens,TN,1,89158.78,0,Infrastructure Canada,Infrastructure Canada
2021,Construction,Construction,TN,0,0,0,Infrastructure Canada,Infrastructure Canada
2021,Service,Services,ST,20,1356833.46,0,Infrastructure Canada,Infrastructure Canada
2021,Good,Biens,ST,7,1161269.59,0,Infrastructure Canada,Infrastructure Canada
2021,Construction,Construction,ST,0,0,0,Infrastructure Canada,Infrastructure Canada
2019,Service,Services,TC,148,28481412.16,1308830.26,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Good,Biens,TC,76,8077136.66,20679,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Construction,Construction,TC,1,10961.0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Service,Services,OB,270,34483558.49,23743383.44,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Good,Biens,OB,83,6997003.50,334038.11,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Construction,Construction,OB,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Service,Services,TN,328,9397598.63,1295523.08,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Good,Biens,TN,87,3139930.74,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Construction,Construction,TN,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Service,Services,AC,2,1018887.1,51059.05,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Good,Biens,AC,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Construction,Construction,AC,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Service,Services,ST,0,0,14238,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Good,Biens,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019,Construction,Construction,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Service,Services,TC,191,50156459.59,3252605.35,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Good,Biens,TC,25,1138778.09,21463.22,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Construction,Construction,TC,1,35929.69,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Service,Services,TN,366,13009962.28,380811.37,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Good,Biens,TN,119,2867693.78,50768.64,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Construction,Construction,TN,1,14659.31,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Service,Services,OB,218,33965240.50,12623142.04,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Good,Biens,OB,62,5733355.41,184040.84,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Construction,Construction,OB,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Service,Services,AC,1,73031.91,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Good,Biens,AC,3,607599.23,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Construction,Construction,AC,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Service,Services,ST,0,0,536976,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Good,Biens,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020,Construction,Construction,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Service,Services,TN,281,7825440.32,3486373.54,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Good,Biens,TN,72,2781314.48,338191.13,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Construction,Construction,TN,10,188980.40,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Service,Services,OB,407,47993569.90,41716279.27,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Good,Biens,OB,128,11387859.87,1781430.92,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Construction,Construction,OB,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Service,Services,TC,147,7792513.56,5990053.86,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Good,Biens,TC,90,2865567.38,554155.69,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Construction,Construction,TC,3,59635.75,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Service,Services,AC,6,667002.69,113000.0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Good,Biens,AC,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Construction,Construction,AC,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Service,Services,ST,0,0,157011.24,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Good,Biens,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2017,Construction,Construction,ST,0,0,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2021,Service,Services,TC,177,48881937.92,966536.12,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2021,Good,Biens,TC,15,897333.01,0,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
